1,_,是正品,整体,正面
403,_,非常好,整体,正面
404,_,超级好用,整体,正面
404,活动,很划算,价格,正面
405,_,差,整体,负面
406,_,好评,整体,正面
407,补水效果,相当不错,功效,正面
407,精,_,物流,中性
407,华液,特别多,成分,正面
407,_,喜欢,整体,正面
408,_,不错,整体,正面
409,_,物美价廉,整体,正面
410,_,不错,整体,正面
410,_,非常清爽,整体,正面
410,_,不油腻,整体,正面
411,_,不错,整体,正面
411,活动,_,价格,中性
411,物流,很快,物流,正面
412,_,还可以,整体,正面
412,价格,很实惠,价格,正面
413,_,很划算,整体,正面
413,_,非常实用,整体,正面
414,_,非常喜欢,整体,正面
414,_,正品,整体,正面
415,_,非常好用,整体,正面
416,_,挺好的,整体,正面
416,价格,实惠,价格,正面
417,_,是正品,整体,正面
417,_,很不错,整体,正面
418,_,很不错,整体,正面
418,_,方便,整体,正面
420,补水效果,很好,功效,正面
420,_,很喜欢,整体,正面
421,_,非常不错,整体,正面
421,活动,_,价格,中性
422,_,非常适合,整体,正面
422,_,均衡,整体,正面
423,_,蛮好的,整体,正面
423,精,_,包装,中性
423,华,挺多的,成分,正面
424,_,挺好,整体,正面
424,味道,好闻,气味,正面
424,_,不错,整体,正面
425,_,很喜欢,整体,正面
425,物流速度,不错,物流,正面
426,_,物美价廉,整体,正面
426,_,便宜实惠,整体,正面
426,_,可以的,整体,正面
427,酒精味,_,气味,中性
428,快递小哥服务,很不错,物流,正面
429,_,挺喜欢,整体,正面
429,_,好评,整体,正面
430,_,比较清爽,整体,正面
430,_,不油腻,整体,正面
430,物流,快,物流,正面
431,_,挺不错的,整体,正面
432,物流,超级给力,物流,正面
432,_,非常快,整体,正面
432,_,实用,整体,正面
432,_,非常不错,整体,正面
433,_,还不错,整体,正面
434,_,很好用,整体,正面
435,_,很好用,整体,正面
436,_,挺不错的,整体,正面
437,_,很不错,整体,正面
438,_,不油腻,整体,正面
438,_,好评,整体,正面
438,_,有点贵,整体,负面
439,_,很好,整体,正面
439,_,很,整体,正面
439,_,很喜欢,整体,正面
439,_,很棒,整体,正面
440,_,还可以,整体,正面
440,精,_,物流,中性
440,华,挺充足的,成分,正面
441,_,很好用,整体,正面
441,_,很干净,整体,正面
441,_,不紧绷,整体,正面
442,_,很好用,整体,正面
443,_,超级大赞,整体,正面
444,_,非常好用,整体,正面
444,_,细腻,整体,正面
444,_,白皙,整体,正面
444,味道,特别好闻,气味,正面
445,_,很喜欢,整体,正面
446,_,非常好用,整体,正面
446,精华,很多,包装,正面
446,_,超棒,整体,正面
447,_,挺好的,整体,正面
447,物流,很快额,物流,正面
448,_,还可以,整体,正面
449,_,五分好评,整体,正面
450,_,还可以,整体,正面
450,_,挺补水,整体,正面
451,_,不错,整体,正面
451,_,很好用,整体,正面
452,质,短了,功效,负面
453,物流,很快,物流,正面
453,_,还行,整体,正面
453,_,显,整体,正面
453,_,有点干,整体,负面
454,_,满心欢喜,整体,正面
455,_,很好,整体,正面
455,速度,快,物流,正面
456,快递速度,很快,物流,正面
456,_,不错,整体,正面
457,隔离效果,好,功效,正面
457,_,温和,整体,正面
457,_,不刺激,整体,正面
457,_,易卸,整体,正面
458,_,挺好的,整体,正面
458,物流,挺快的,物流,正面
459,_,挺好用的,整体,正面
459,赠品,_,价格,中性
460,_,不错,整体,正面
460,_,很好,整体,正面
461,_,很喜欢,整体,正面
462,_,不错,整体,正面
463,_,不像正品,整体,正面
463,_,稀,整体,负面
464,配送,蛮快的,物流,正面
465,_,过敏了,整体,正面
465,_,非常不愉快,整体,正面
465,_,多,整体,正面
466,_,还不错,整体,正面
466,_,淡淡的,整体,正面
466,香味,_,气味,中性
466,服务态度,好,服务,正面
467,_,特别好用,整体,正面
467,_,很喜欢,整体,正面
468,_,保湿,整体,正面
468,_,不干,整体,正面
468,_,很喜欢,整体,正面
469,_,挺好用的,整体,正面
470,快递,杠杠滴,物流,正面
471,_,是正品,整体,正面
471,_,还特好用,整体,正面
473,_,还不错,整体,正面
474,_,还不错,整体,正面
474,_,很补水,整体,正面
475,_,很划算,整体,正面
476,_,太油了,整体,负面
477,_,好评,整体,正面
477,快递小哥,_,物流,中性
478,赠品,_,价格,中性
479,_,润润的,整体,正面
479,_,易吸收,整体,正面
479,香味,闻,气味,正面
479,_,很舒服,整体,正面
480,_,不错,整体,正面
480,速度,很快,物流,正面
481,上妆效果,干,功效,负面
482,_,要好很多,整体,正面
482,物流发货,就是快,物流,正面
482,_,赞,整体,正面
483,_,真心不错,整体,正面
484,_,挺好用,整体,正面
484,吸,_,物流,中性
484,收,挺快的,功效,正面
485,_,不好,整体,负面
485,_,过敏,整体,正面
486,_,挺好,整体,正面
487,服务态度,很好,服务,正面
487,_,的,整体,正面
487,_,挺好,整体,正面
488,_,很好用,整体,正面
488,活动,很划算,价格,正面
489,_,不错,整体,正面
490,_,特别好,整体,正面
490,_,非常喜欢,整体,正面
491,_,破烂,整体,正面
491,包,_,包装,中性
492,_,很好,整体,正面
492,_,好,整体,正面
493,_,便宜,整体,正面
494,_,还好,整体,正面
495,_,还行,整体,正面
496,_,很好用,整体,正面
497,_,很好用,整体,正面
498,_,还不错,整体,正面
499,_,是正品,整体,正面
499,_,很好,整体,正面
500,_,黏黏,整体,负面
500,_,不舒服,整体,正面
500,_,重,整体,负面
502,_,可以啊,整体,正面
502,_,提好用的,整体,正面
503,_,很好用,整体,正面
503,_,油腻泛白,整体,负面
503,_,还不错,整体,正面
504,_,还不错,整体,正面
505,_,确实不错,整体,正面
506,_,很好用,整体,正面
506,_,滑滑的,整体,正面
507,_,很好用,整体,正面
507,保湿效果,不错,功效,正面
507,粉,_,物流,中性
507,质,细腻,功效,正面
508,_,是正品,整体,正面
508,_,便宜,整体,正面
509,_,不错,整体,正面
509,_,喜欢,整体,正面
510,_,不错,整体,正面
511,_,还不错,整体,正面
511,价格,很不错,价格,正面
512,_,好用,整体,正面
512,_,美美哒,整体,正面
513,_,清清,整体,正面
513,_,爽爽,整体,正面
513,_,不油腻,整体,正面
514,包装,很满意,包装,正面
514,物流,很快,物流,正面
514,_,很好用,整体,正面
515,包装,比较优惠,包装,正面
515,物流,快,物流,正面
515,配送员服务,好,物流,正面
516,_,好用,整体,正面
517,_,挺好的,整体,正面
517,_,很实惠,整体,正面
519,_,还不错,整体,正面
520,_,很多,整体,正面
520,_,吸收,整体,负面
521,泡,_,气味,中性
521,沫,很细腻,功效,正面
521,_,很温和,整体,正面
521,味道,很好闻,气味,正面
521,_,是正品,整体,正面
523,塑料味,_,气味,中性
524,_,很好,整体,正面
526,_,很方便,整体,正面
527,_,有,整体,负面
528,味道,很好,气味,正面
528,_,容易推开,整体,正面
529,_,隐形,整体,正面
529,_,便宜,整体,正面
529,_,很好,整体,正面
529,_,不过敏好用,整体,正面
530,_,很自然,整体,正面
530,_,不错,整体,正面
531,印效果,不错,功效,正面
531,位,高些,价格,正面
532,_,还不错,整体,正面
532,价格,实惠,价格,正面
532,性价比,不错,价格,正面
533,_,挺好的,整体,正面
533,_,很正,整体,正面
533,_,方便,整体,正面
535,_,垃圾,整体,负面
536,_,还行,整体,正面
536,_,不,整体,正面
536,_,是很白,整体,负面
536,味道,可以,气味,正面
537,性价比,非常高,价格,正面
537,物流,非常快,物流,正面
538,_,不错,整体,正面
538,遮暇一般,较自然,功效,正面
539,_,太温和,整体,正面
539,_,了,整体,负面
539,_,滑滑的,整体,正面
539,_,没什,整体,正面
539,_,么效果,整体,负面
540,收货,不错,物流,正面
540,_,挺好的,整体,正面
541,补水,保湿,功效,正面
541,_,清爽,整体,正面
541,_,不油腻,整体,正面
542,_,降那么快,整体,正面
543,补水,不错,功效,正面
544,包装,很,包装,正面
544,_,简陋,整体,负面
545,补水效果,不错,功效,正面
546,_,是正品实惠,整体,正面
547,_,很满意,整体,正面
548,物流,_,物流,中性
549,物流,很满意,物流,正面
550,_,不好,整体,负面
550,_,会过敏,整体,负面
550,清洁能力,_,功效,中性
550,香味,太浓,气味,负面
552,味道,很难形,气味,正面
552,_,容,整体,负面
553,_,很好用,整体,正面
553,_,不卡粉,整体,正面
553,_,很自然,整体,正面
553,_,明显白,整体,正面
553,_,滑滑的,整体,正面
553,_,很喜欢,整体,正面
554,_,还不错,整体,正面
554,_,挺滋润,整体,正面
555,包装,很精致,包装,正面
555,_,挺好的,整体,正面
556,快递,很快,物流,正面
556,_,很好,整体,正面
557,_,很好用,整体,正面
558,_,不错,整体,正面
559,_,不怎么好用,整体,负面
560,精华,很多,物流,正面
560,_,很舒服,整体,正面
561,吸收,算,功效,正面
561,_,挺好,整体,正面
562,_,没什么,整体,负面
564,_,不错,整体,正面
565,_,还可以,整体,正面
565,包装,很不错,包装,正面
566,_,不怎么的好,整体,负面
567,_,挺好的,整体,正面
567,_,调整肤色,整体,正面
567,_,蛮好用,整体,正面
567,味道,大点,气味,正面
567,_,不错,整体,正面
568,_,不是很白,整体,负面
568,_,不是遮暇的,整体,负面
568,_,太差劲了,整体,负面
569,味道,比较大,气味,负面
569,_,不适,整体,负面
569,_,有点太白了,整体,负面
570,_,很不错,整体,正面
571,_,不好用,整体,负面
572,_,很好,整体,正面
572,_,不错,整体,正面
572,_,很适用,整体,正面
572,气味,很清香,气味,正面
573,_,好划算,整体,正面
575,_,还,整体,正面
575,_,蛮好的,整体,正面
576,_,非常的好用,整体,正面
576,泡沫,细腻,功效,正面
576,_,温和,整体,正面
576,_,不刺激,整体,正面
577,_,挺,整体,正面
577,持妆效果,还可以,功效,正面
578,_,特别好用,整体,正面
579,_,很有心,整体,正面
579,_,很好,整体,正面
579,_,不错,整体,正面
580,_,挺不错身,整体,正面
581,_,好用,整体,正面
581,_,滑滑的,整体,正面
581,保湿效果,很好,功效,正面
582,_,很满意,整体,正面
582,_,非常高兴,整体,正面
582,_,很,整体,正面
583,_,无不适感,整体,正面
583,_,透气好,整体,正面
583,_,满意,整体,正面
584,_,比较便宜,整体,正面
584,_,粗,整体,正面
585,_,很好,整体,正面
585,_,很喜欢,整体,正面
586,_,很不错,整体,正面
587,上妆效,挺香的,功效,正面
589,_,好用,整体,正面
589,_,特别润,整体,正面
589,补水效果,好,功效,正面
590,包装,比较高大,包装,正面
591,_,好用,整体,正面
591,_,不刺激,整体,正面
592,颜值,高,包装,正面
592,包装,很漂亮,包装,正面
592,_,喜欢,整体,正面
592,_,不错,整体,正面
593,保湿效果,不错,功效,正面
594,快递小哥,_,物流,中性
594,速度,飞快,物流,正面
594,_,挺细腻,整体,正面
595,_,好评,整体,正面
596,_,很好,整体,正面
598,_,挺白的,整体,正面
598,隔离效果,不好,功效,负面
599,_,可以,整体,正面
599,_,挺好的,整体,正面
600,_,喜欢,整体,正面
600,_,不油腻,整体,正面
600,_,细腻,整体,正面
600,_,均匀,整体,正面
600,_,很自然,整体,正面
600,_,大爱,整体,正面
601,_,还不错,整体,正面
601,_,很自然,整体,正面
601,_,很香,整体,正面
601,赠品,_,价格,中性
603,保湿效果,的不错,功效,正面
603,_,很舒服,整体,正面
603,_,真,整体,正面
603,_,错,整体,正面
604,_,非常不错,整体,正面
604,_,气色,整体,正面
604,_,很自然,整体,正面
604,_,保湿,整体,正面
605,_,很自然,整体,正面
605,_,耐用,整体,正面
605,_,好评,整体,正面
606,_,非常好,整体,正面
606,_,非常快,整体,正面
606,_,非常值,整体,正面
607,_,不错,整体,正面
607,_,直用,整体,正面
607,_,方便,整体,正面
608,_,挺好,整体,正面
608,_,很补水,整体,正面
608,精,_,物流,中性
608,华,很多,成分,正面
608,价格,实惠,价格,正面
609,_,超级好,整体,正面
609,精,_,包装,中性
609,华,少了点,成分,正面
609,_,很好闻,整体,正面
609,_,喜欢哦,整体,正面
610,包装,非常好,包装,正面
611,_,真假,整体,负面
611,价格,有点贵,价格,负面
612,_,没用,整体,负面
613,_,不错,整体,正面
615,_,还不错,整体,正面
616,_,很喜欢,整体,正面
617,价格,好划算,价格,正面
617,补水效果,挺好的,功效,正面
618,_,不好用,整体,负面
618,_,浮粉,整体,负面
618,_,严重,整体,负面
619,_,很好,整体,正面
620,_,还不错,整体,正面
620,包装,挺好看的,包装,正面
620,_,有点..,整体,负面
621,_,特优惠,整体,正面
622,保湿效果,非常好,功效,正面
624,_,划算,整体,正面
624,_,很舒服,整体,正面
625,_,很好用,整体,正面
626,香味,浓郁,气味,正面
626,_,淡化了,整体,负面
627,活动,物美价廉,价格,正面
627,物流,非常满意,物流,正面
628,速度,快,物流,正面
628,_,很不错,整体,正面
629,物流,快捷,物流,正面
629,_,给力,整体,正面
629,包装,到位,包装,正面
629,_,严实,整体,正面
630,包装,是,包装,负面
630,_,不是正品,整体,负面
631,_,特别服帖,整体,正面
632,_,便宜,整体,正面
633,_,好,整体,正面
633,_,小,整体,负面
634,_,有刺鼻,整体,正面
634,味道,香香的,气味,正面
634,_,不紧绷,整体,正面
634,_,好用,整体,正面
635,_,深,整体,负面
635,_,不错,整体,正面
635,遮瑕,一,功效,中性
635,_,般,整体,正面
636,_,很好,整体,正面
636,_,非常好,整体,正面
636,_,油,整体,正面
637,送货速度,快,物流,正面
637,哥服务,_,物流,中性
637,快,水水的,物流,正面
637,_,润润,整体,正面
638,_,非常棒,整体,正面
638,_,很满意,整体,正面
639,水润,_,功效,中性
639,度,还不错,物流,正面
641,_,不错,整体,正面
642,_,还不错,整体,正面
644,_,过敏,整体,正面
644,_,了,整体,负面
645,_,非常喜欢,整体,正面
646,_,是正品,整体,正面
646,_,不错,整体,正面
647,_,很舒服,整体,正面
648,包装,没封口,包装,负面
649,_,很好,整体,正面
650,_,真心好用,整体,正面
650,_,提亮,整体,正面
652,沫,丰富,功效,正面
652,清洁力,强,功效,正面
652,_,有淡香,整体,正面
652,_,喜欢,整体,正面
653,_,挺好用的,整体,正面
653,活动,很划算,价格,正面
654,味道,淡淡的,气味,正面
654,_,不,整体,正面
654,_,起沫,整体,负面
654,_,有点滑,整体,负面
655,果,不错,功效,正面
656,_,挺好用的,整体,正面
656,保湿效果,不错,功效,正面
657,_,挺保湿的,整体,正面
657,_,不怎,整体,正面
657,_,么干,整体,负面
658,_,不错,整体,正面
660,_,还不错,整体,正面
660,_,还可以,整体,正面
661,包装,很好,包装,正面
661,物流,快,物流,正面
662,_,很好,整体,正面
662,_,非常不错,整体,正面
663,_,挺好的,整体,正面
663,泡,_,气味,中性
663,沫,多,功效,正面
663,_,保湿,整体,正面
664,_,便宜,整体,负面
664,_,没好货,整体,负面
664,_,一点不假,整体,负面
665,_,很贴合,整体,正面
665,保湿效果,很好,功效,正面
665,_,优惠,整体,正面
666,_,很好用,整体,正面
667,_,很棒的,整体,正面
667,_,不刺激,整体,正面
667,物流,快,物流,正面
668,_,还不错,整体,正面
668,_,很细,整体,正面
669,_,很不错,整体,正面
669,_,满意,整体,正面
670,快递,挺快的,物流,正面
671,_,好用,整体,正面
671,补水效果,棒,功效,正面
671,精,_,物流,中性
671,华,比较多,成分,正面
671,_,不错,整体,正面
672,_,很好,整体,正面
672,_,很满意,整体,正面
673,_,便宜,整体,正面
673,_,些,整体,正面
673,_,优惠一点,整体,正面
673,气味,还好,气味,正面
674,_,不好用,整体,负面
675,_,很划算,整体,正面
675,_,很舒服,整体,正面
676,_,方便,整体,正面
676,包装,完整,包装,正面
676,价格,实惠,价格,正面
676,快递,很快,物流,正面
676,赠品,_,价格,中性
677,_,不错,整体,正面
677,_,划算,整体,正面
679,_,保湿,整体,正面
679,_,还行,整体,正面
679,_,不卡粉,整体,正面
679,价,钱,价格,正面
679,_,优惠,整体,正面
680,速度,超快,物流,正面
680,快递小哥,超级暖心,物流,正面
681,活动,_,价格,中性
682,_,挺好的,整体,正面
683,_,很轻薄,整体,正面
683,_,不浮粉,整体,正面
684,_,还行,整体,正面
684,_,比较粘,整体,正面
684,_,便宜,整体,正面
685,_,挺好用的,整体,正面
685,遮瑕效果,不错,功效,正面
685,颜色,很提亮,功效,正面
686,_,非,整体,正面
686,_,好,整体,正面
686,_,很薄,整体,正面
686,_,很舒服,整体,正面
687,_,很好用,整体,正面
688,_,很,整体,正面
688,活动,_,价格,中性
688,价格,很优惠,价格,正面
688,_,很好用,整体,正面
689,_,还不错,整体,正面
690,物流,很快东,物流,正面
690,_,不错,整体,正面
691,物流,真是快,物流,正面
691,_,不错,整体,正面
692,_,很好用,整体,正面
692,遮暇效果,非常不错,功效,正面
692,_,很好,整体,正面
693,_,便宜,整体,正面
693,_,好用,整体,正面
694,_,特别好用,整体,正面
695,活动,实惠,价格,正面
696,包装,很精致,包装,正面
696,_,挺好的,整体,正面
697,_,好评,整体,正面
697,_,比较贴,整体,正面
698,_,5星好评,整体,正面
699,_,不好用,整体,负面
700,_,好用的,整体,正面
700,_,超级,整体,正面
701,_,很好,整体,正面
701,_,很不错,整体,正面
702,活动力度,可以,价格,正面
702,_,划算很多,整体,正面
702,_,还可以,整体,正面
703,臭塑,_,功效,中性
703,料味,#了,气味,负面
703,_,无,整体,负面
704,物流速度,真是快,物流,正面
705,补水效果,不错,功效,正面
705,物流,挺快的,物流,正面
706,_,不错,整体,正面
706,_,满意,整体,正面
707,_,还不错,整体,正面
708,_,很好,整体,正面
708,_,很服贴,整体,正面
708,精,_,物流,中性
708,华液,很卵,成分,正面
709,补水效果,没有,功效,负面
710,_,挺好的,整体,正面
710,_,很划算,整体,正面
711,物流,很快,物流,正面
711,_,好,整体,正面
712,_,挺好用,整体,正面
712,_,挺干净的,整体,正面
713,_,应该不错,整体,正面
714,_,不错,整体,正面
714,物流,超快,物流,正面
714,_,很棒,整体,正面
715,补水效果,还不错,功效,正面
716,泡沫,细腻,功效,正面
716,_,凉凉,整体,正面
716,_,滑滑滴,整体,正面
716,_,还算满意,整体,正面
717,_,挺好的,整体,正面
718,_,不好,整体,负面
718,_,过敏了,整体,负面
719,_,超实惠,整体,正面
719,_,不油腻,整体,正面
719,_,挺好的,整体,正面
720,_,不,整体,正面
721,_,清爽,整体,正面
721,_,能,整体,正面
721,_,不适合,整体,正面
722,_,一般,整体,中性
723,_,还不错,整体,正面
724,_,好评,整体,正面
724,_,挺好用的,整体,正面
724,_,不过敏,整体,正面
725,发货,快,物流,正面
725,_,是正品,整体,正面
725,价钱,便宜,价格,正面
727,_,还可以,整体,正面
727,精,_,包装,中性
727,华,少了点,成分,正面
728,_,很好用,整体,正面
729,_,真心的,整体,正面
729,_,不错,整体,正面
730,_,一般,整体,中性
730,_,怎么控油,整体,负面
730,_,有点涩,整体,负面
730,_,好梳通,整体,负面
731,_,很不错,整体,正面
731,_,很喜欢,整体,正面
732,_,一般,整体,中性
733,_,很好用,整体,正面
733,_,细腻,整体,正面
733,_,光滑,整体,正面
733,_,水润,整体,正面
733,性价比,高,价格,正面
734,_,还好吧,整体,正面
734,_,便宜,整体,正面
734,_,很划算,整体,正面
734,_,还不错,整体,正面
735,物流,挺快,物流,正面
736,_,差评,整体,正面
736,_,没有,整体,负面
737,水分,很足,物流,正面
737,_,很不错,整体,正面
737,物流,快,物流,正面
737,_,很实惠,整体,正面
738,_,非常喜欢,整体,正面
738,_,很满意,整体,正面
739,_,挺满意的,整体,正面
740,补水效果,不错,功效,正面
741,物流,很快,物流,正面
741,_,很划算,整体,正面
742,_,好用,整体,正面
743,_,很不错,整体,正面
743,味道,好闻,气味,正面
743,遮瑕,保湿,功效,正面
743,_,很棒,整体,正面
744,_,挺好用的,整体,正面
744,_,比较好,整体,正面
745,_,不错,整体,正面
746,发货速度,挺快,物流,正面
747,_,挺好推开,整体,正面
747,防晒效果,太清,功效,负面
748,礼品,_,价格,中性
749,_,很好,整体,正面
749,_,是正品,整体,正面
750,送货,非常快,物流,正面
750,服务,好,价格,正面
750,_,很不错,整体,正面
750,性价比,很高,价格,正面
751,_,还好,整体,正面
751,_,蛮清爽,整体,正面
752,_,给力,整体,正面
752,价格,便宜,价格,正面
752,物流速度,快,物流,正面
752,_,很喜欢,整体,正面
753,_,还好吧,整体,正面
754,_,很快,整体,正面
754,_,很方便,整体,正面
754,_,实惠,整体,正面
754,_,很好,整体,正面
755,_,没,整体,负面
757,快递,点个赞,物流,正面
757,_,超级快,整体,正面
757,_,杠杠滴,整体,正面
757,_,很不错,整体,正面
757,_,棒棒哒,整体,正面
758,_,还可以,整体,正面
759,_,不错,整体,正面
759,活动,实惠,价格,正面
760,活动,给力,价格,正面
761,_,温和,整体,正面
761,_,不刺激,整体,正面
761,包装,很好,包装,正面
761,_,不错,整体,正面
762,_,实不错,整体,正面
763,_,还,整体,正面
763,_,还好,整体,正面
763,_,便宜,整体,正面
764,发货,很快,物流,正面
764,_,超级好听,整体,正面
764,_,很不错,整体,正面
765,_,超级赞,整体,正面
765,活动,很值,价格,正面
766,_,好用,整体,正面
767,_,不错,整体,正面
768,_,好用些,整体,正面
768,_,不错,整体,正面
769,_,喜欢,整体,正面
769,味道,很喜欢,气味,正面
770,物流,很快,物流,正面
770,隔离效果,很棒,功效,正面
771,_,降价,整体,负面
772,提,亮,功效,正面
772,肤色,满分,功效,正面
772,_,太棒了,整体,正面
772,_,大爱,整体,正面
773,_,还不错,整体,正面
773,_,方便,整体,正面
774,价格,实惠,价格,正面
774,务,_,价格,中性
774,送货,快,物流,正面
775,味道,特别,气味,正面
775,_,刺鼻,整体,负面
775,_,难闻,整体,负面
776,_,挺水润,整体,正面
777,_,不好,整体,负面
777,味道,_,气味,中性
778,_,好用,整体,正面
778,保湿效果,很好,功效,正面
778,_,喜欢,整体,正面
779,_,很自然,整体,正面
780,_,便宜,整体,正面
781,_,真心不错,整体,正面
782,补水效果,很不错,功效,正面
783,补水效果,挺不错,功效,正面
783,_,快,整体,正面
784,_,挺好的,整体,正面
784,_,挺喜欢,整体,正面
784,_,很好看,整体,正面
784,_,挺舒服,整体,正面
784,_,还不错,整体,正面
785,_,服帖,整体,正面
785,_,自然色,整体,正面
786,_,很,整体,正面
786,_,干,整体,负面
786,_,不值,整体,负面
787,_,还不错,整体,正面
787,速度,很快,物流,正面
788,_,挺好用的,整体,正面
789,_,不好,整体,负面
789,_,便宜,整体,负面
789,_,没好货,整体,负面
790,_,不错,整体,正面
790,_,不是太干,整体,负面
791,_,太苍白了些,整体,负面
792,_,淡淡的,整体,正面
792,味道,很好闻,气味,正面
792,_,很好用,整体,正面
793,_,过敏,整体,正面
794,味道,香香的,气味,正面
794,外观,特别漂亮,气味,正面
795,补水效果,真的好,功效,正面
795,物流,很快,物流,正面
795,_,非常满意,整体,正面
796,_,很适合,整体,正面
797,_,快,整体,正面
798,_,很不错,整体,正面
798,_,真的,整体,正面
